"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"10:24","Jacob Groves shooting foul (Ahmarie Simpkins draws the foul)",624,"Foul","shooting foul","Jacob Groves",17,7,"Opp","vsMORG",28
1,"10:24","Ahmarie Simpkins misses regular free throw 1 of 2",624,"Missed FT","misses","Ahmarie Simpkins",17,7,"Opp","vsMORG",28
1,"10:24","Cavaliers lineup change (Reece Beekman, Taine Murray, Isaac McKneely, Ryan Dunn, Leon Bond III)",624,"Cav Sub"," ","Cavaliers",17,7,"Opp","vsMORG",28
1,"10:10","Ahmarie Simpkins makes regular free throw 2 of 2",610,"Made FT","makes","Ahmarie Simpkins",17,8,"Cavs","vsMORG",29
1,"10:10","Trent Edwards shooting foul (Ryan Dunn draws the foul)",610,"Foul","shooting foul","Trent Edwards",17,8,"Cavs","vsMORG",29
1,"10:10","Ryan Dunn misses regular free throw 1 of 2",610,"Missed FT","misses","Ryan Dunn",17,8,"Cavs","vsMORG",29
1,"10:10","Ryan Dunn misses regular free throw 2 of 2",610,"Missed FT","misses","Ryan Dunn",17,8,"Cavs","vsMORG",29
1,"9:52","Christian Oliver defensive rebound",592,"Def Rebound","defensive rebound","Christian Oliver",17,8,"Opp","vsMORG",30
1,"9:50","Kamron Hobbs misses three point jump shot",590,"Missed Three","misses","Kamron Hobbs",17,8,"Opp","vsMORG",30
1,"9:39","Rob Lawson offensive rebound",579,"Off Rebound","offensive rebound","Rob Lawson",17,8,"Opp","vsMORG",30
1,"9:22","Rob Lawson makes two point layup",562,"Made Two","makes","Rob Lawson",17,10,"Cavs","vsMORG",31
1,"9:20","Christian Oliver blocks Ryan Dunn's two point layup",560,"Block","block","Christian Oliver",17,10,"Cavs","vsMORG",31
1,"9:17","Cavaliers offensive rebound",557,"Off Rebound","offensive rebound","Cavaliers",17,10,"Cavs","vsMORG",31
1,"9:14","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Leon Bond III)",554,"Cav Sub"," ","Cavaliers",17,10,"Cavs","vsMORG",31
1,"8:55","Reece Beekman makes three point jump shot (Leon Bond III assists)",535,"Made Three","makes","Reece Beekman",20,10,"Opp","vsMORG",32
1,"8:53","Christian Oliver misses two point layup",533,"Missed Two","misses","Christian Oliver",20,10,"Opp","vsMORG",32
1,"8:41","Andrew Rohde defensive rebound",521,"Def Rebound","defensive rebound","Andrew Rohde",20,10,"Cavs","vsMORG",33
1,"8:41","Andrew Rohde turnover (bad pass) (Ahmarie Simpkins steals)",521,"Turnover","turnover","Andrew Rohde",20,10,"Opp","vsMORG",34
1,"8:41","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Jordan Minor)",521,"Cav Sub"," ","Cavaliers",20,10,"Opp","vsMORG",34
1,"8:31","Bears lineup change (Kamron Hobbs, Rob Lawson, Ahmarie Simpkins, Trent Edwards, Allen Udemadu)",511,"Opp Sub"," ","Bears",20,10,"Opp","vsMORG",34
1,"8:29","Rob Lawson misses two point jump shot",509,"Missed Two","misses","Rob Lawson",20,10,"Opp","vsMORG",34
1,"8:08","Ryan Dunn defensive rebound",488,"Def Rebound","defensive rebound","Ryan Dunn",20,10,"Cavs","vsMORG",35
1,"8:06","Reece Beekman misses three point jump shot",486,"Missed Three","misses","Reece Beekman",20,10,"Cavs","vsMORG",35
1,"8:02","Ryan Dunn offensive rebound",482,"Off Rebound","offensive rebound","Ryan Dunn",20,10,"Cavs","vsMORG",35
1,"8:02","Ryan Dunn makes two point layup",482,"Made Two","makes","Ryan Dunn",22,10,"Cavs","vsMORG",35
1,"8:02","Ahmarie Simpkins shooting foul (Ryan Dunn draws the foul)",482,"Foul","shooting foul","Ahmarie Simpkins",22,10,"Cavs","vsMORG",35
1,"7:35","Ryan Dunn makes regular free throw 1 of 1",455,"Made FT","makes","Ryan Dunn",23,10,"Opp","vsMORG",36
1,"7:35","Trent Edwards offensive foul",455,""," ","Trent",23,10,"Opp","vsMORG",36
1,"7:35","Trent Edwards turnover (offensive foul)",455,"Turnover","turnover","Trent Edwards",23,10,"Cavs","vsMORG",37
1,"7:35","TV timeout",455,""," ","TV",23,10,"Cavs","vsMORG",37
1,"7:35","Bears lineup change (Kamron Hobbs, Rob Lawson, Ahmarie Simpkins, Christian Oliver, Allen Udemadu)",455,"Opp Sub"," ","Bears",23,10,"Cavs","vsMORG",37
1,"7:21","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Elijah Gertrude, Ryan Dunn, Jordan Minor)",441,"Cav Sub"," ","Cavaliers",23,10,"Cavs","vsMORG",37
1,"7:19","Ryan Dunn misses two point layup",439,"Missed Two","misses","Ryan Dunn",23,10,"Cavs","vsMORG",37
1,"7:19","Ryan Dunn offensive rebound",439,"Off Rebound","offensive rebound","Ryan Dunn",23,10,"Cavs","vsMORG",37
1,"7:19","Ahmarie Simpkins shooting foul (Ryan Dunn draws the foul)",439,"Foul","shooting foul","Ahmarie Simpkins",23,10,"Cavs","vsMORG",37
1,"7:19","Ryan Dunn makes regular free throw 1 of 2",439,"Made FT","makes","Ryan Dunn",24,10,"Cavs","vsMORG",37
1,"7:19","Ryan Dunn misses regular free throw 2 of 2",439,"Missed FT","misses","Ryan Dunn",24,10,"Cavs","vsMORG",37
1,"6:55","Ahmarie Simpkins defensive rebound",415,"Def Rebound","defensive rebound","Ahmarie Simpkins",24,10,"Opp","vsMORG",38
1,"6:38","Rob Lawson makes two point jump shot",398,"Made Two","makes","Rob Lawson",24,12,"Cavs","vsMORG",39
1,"6:19","Reece Beekman turnover (bad pass) (Christian Oliver steals)",379,"Turnover","turnover","Reece Beekman",24,12,"Opp","vsMORG",40
1,"6:07","Allen Udemadu turnover (bad pass) (Ryan Dunn steals)",367,"Turnover","turnover","Allen Udemadu",24,12,"Cavs","vsMORG",41
1,"5:51","Ryan Dunn makes two point layup (Reece Beekman assists)",351,"Made Two","makes","Ryan Dunn",26,12,"Opp","vsMORG",42
1,"5:51","Ryan Dunn personal foul (Allen Udemadu draws the foul)",351,"Foul","personal foul","Ryan Dunn",26,12,"Opp","vsMORG",42
1,"5:51","Bears lineup change (Kamron Hobbs, Rob Lawson, Ahmarie Simpkins, Christian Oliver, Marvin Brimage)",351,"Opp Sub"," ","Bears",26,12,"Opp","vsMORG",42
1,"5:42","Cavaliers lineup change (Isaac McKneely, Andrew Rohde, Elijah Gertrude, Leon Bond III, Jordan Minor)",342,"Cav Sub"," ","Cavaliers",26,12,"Opp","vsMORG",42
1,"5:35","Christian Oliver turnover (bad pass) (Andrew Rohde steals)",335,"Turnover","turnover","Christian Oliver",26,12,"Cavs","vsMORG",43
1,"5:33","Jordan Minor misses two point dunk",333,"Missed Two","misses","Jordan Minor",26,12,"Cavs","vsMORG",43
1,"5:28","Marvin Brimage defensive rebound",328,"Def Rebound","defensive rebound","Marvin Brimage",26,12,"Opp","vsMORG",44
1,"5:26","Rob Lawson misses two point layup",326,"Missed Two","misses","Rob Lawson",26,12,"Opp","vsMORG",44
1,"5:12","Isaac McKneely defensive rebound",312,"Def Rebound","defensive rebound","Isaac McKneely",26,12,"Cavs","vsMORG",45
1,"5:10","Isaac McKneely misses three point jump shot",310,"Missed Three","misses","Isaac McKneely",26,12,"Cavs","vsMORG",45
1,"5:03","Jordan Minor offensive rebound",303,"Off Rebound","offensive rebound","Jordan Minor",26,12,"Cavs","vsMORG",45
1,"4:54","Marvin Brimage personal foul (Cavaliers draws the foul)",294,"Foul","personal foul","Marvin Brimage",26,12,"Cavs","vsMORG",45
1,"4:39","Leon Bond III makes two point layup (Jordan Minor assists)",279,"Made Two","makes","Leon Bond III",28,12,"Opp","vsMORG",46
1,"4:37","Marvin Brimage misses three point jump shot",277,"Missed Three","misses","Marvin Brimage",28,12,"Opp","vsMORG",46
1,"4:22","Isaac McKneely defensive rebound",262,"Def Rebound","defensive rebound","Isaac McKneely",28,12,"Cavs","vsMORG",47
1,"3:53","Jordan Minor makes two point layup (Andrew Rohde assists)",233,"Made Two","makes","Jordan Minor",30,12,"Opp","vsMORG",48
1,"3:53","Elijah Gertrude personal foul (Rob Lawson draws the foul)",233,"Foul","personal foul","Elijah Gertrude",30,12,"Opp","vsMORG",48
1,"3:53","TV timeout",233,""," ","TV",30,12,"Opp","vsMORG",48
1,"3:53","Cavaliers lineup change (Andrew Rohde, Taine Murray, Reece Beekman, Jordan Minor, Leon Bond III)",233,"Cav Sub"," ","Cavaliers",30,12,"Opp","vsMORG",48
1,"3:53","Rob Lawson makes regular free throw 1 of 2",233,"Made FT","makes","Rob Lawson",30,13,"Opp","vsMORG",48
1,"3:53","Rob Lawson misses regular free throw 2 of 2",233,"Missed FT","misses","Rob Lawson",30,13,"Opp","vsMORG",48
1,"3:29","Andrew Rohde defensive rebound",209,"Def Rebound","defensive rebound","Andrew Rohde",30,13,"Cavs","vsMORG",49
1,"3:23","Jordan Minor turnover (bad pass) (Ahmarie Simpkins steals)",203,"Turnover","turnover","Jordan Minor",30,13,"Opp","vsMORG",50
1,"3:17","Christian Oliver turnover (bad pass) (Leon Bond III steals)",197,"Turnover","turnover","Christian Oliver",30,13,"Cavs","vsMORG",51
1,"2:52","Leon Bond III makes two point layup",172,"Made Two","makes","Leon Bond III",32,13,"Opp","vsMORG",52
1,"2:50","Kamron Hobbs misses two point jump shot",170,"Missed Two","misses","Kamron Hobbs",32,13,"Opp","vsMORG",52
1,"2:42","Taine Murray defensive rebound",162,"Def Rebound","defensive rebound","Taine Murray",32,13,"Cavs","vsMORG",53
1,"2:40","Jordan Minor makes two point dunk (Reece Beekman assists)",160,"Made Two","makes","Jordan Minor",34,13,"Opp","vsMORG",54
1,"2:40","Bears 30 second timeout",160,"Timeout","second timeout","Bears 30",34,13,"Opp","vsMORG",54
1,"2:40","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Taine Murray, Ryan Dunn, Leon Bond III)",160,"Cav Sub"," ","Cavaliers",34,13,"Opp","vsMORG",54
1,"2:30","Bears lineup change (Kamron Hobbs, Rob Lawson, Ahmarie Simpkins, Marvin Brimage, Allen Udemadu)",150,"Opp Sub"," ","Bears",34,13,"Opp","vsMORG",54
1,"2:28","Ahmarie Simpkins misses two point layup",148,"Missed Two","misses","Ahmarie Simpkins",34,13,"Opp","vsMORG",54
1,"2:21","Ryan Dunn defensive rebound",141,"Def Rebound","defensive rebound","Ryan Dunn",34,13,"Cavs","vsMORG",55
1,"2:15","Reece Beekman makes two point layup",135,"Made Two","makes","Reece Beekman",36,13,"Opp","vsMORG",56
1,"2:13","Ahmarie Simpkins misses two point layup",133,"Missed Two","misses","Ahmarie Simpkins",36,13,"Opp","vsMORG",56
1,"2:01","Andrew Rohde defensive rebound",121,"Def Rebound","defensive rebound","Andrew Rohde",36,13,"Cavs","vsMORG",57
1,"1:59","Taine Murray misses three point jump shot",119,"Missed Three","misses","Taine Murray",36,13,"Cavs","vsMORG",57
1,"1:53","Leon Bond III offensive rebound",113,"Off Rebound","offensive rebound","Leon Bond III",36,13,"Cavs","vsMORG",57
1,"1:23","Andrew Rohde makes three point jump shot (Reece Beekman assists)",83,"Made Three","makes","Andrew Rohde",39,13,"Opp","vsMORG",58
1,"1:21","Leon Bond III blocks Rob Lawson's two point layup",81,"Block","block","Leon Bond III",39,13,"Opp","vsMORG",58
1,"0:58","Ryan Dunn defensive rebound",58,"Def Rebound","defensive rebound","Ryan Dunn",39,13,"Cavs","vsMORG",59
1,"0:44","Leon Bond III makes two point layup (Taine Murray assists)",44,"Made Two","makes","Leon Bond III",41,13,"Opp","vsMORG",60
1,"0:24","Rob Lawson makes three point jump shot (Kamron Hobbs assists)",24,"Made Three","makes","Rob Lawson",41,16,"Cavs","vsMORG",61
1,"0:17","Ryan Dunn makes two point dunk (Reece Beekman assists)",17,"Made Two","makes","Ryan Dunn",43,16,"Cavs","vsMORG",61
1,"0:17","Ahmarie Simpkins shooting foul (Ryan Dunn draws the foul)",17,"Foul","shooting foul","Ahmarie Simpkins",43,16,"Cavs","vsMORG",61
1,"0:17","Ryan Dunn misses regular free throw 1 of 1",17,"Missed FT","misses","Ryan Dunn",43,16,"Cavs","vsMORG",61
1,"0:01","Marvin Brimage defensive rebound",1,"Def Rebound","defensive rebound","Marvin Brimage",43,16,"Opp","vsMORG",62
2,"20:00","2ND HALF",1200,""," ","2ND",43,16,"Opp","vsMORG",62
2,"20:00","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Jacob Groves)",1200,"Cav Sub"," ","Cavaliers",43,16,"Opp","vsMORG",62
2,"20:00","Bears lineup change (Kamron Hobbs, Rob Lawson, Ahmarie Simpkins, Trent Edwards, Allen Udemadu)",1200,"Opp Sub"," ","Bears",43,16,"Opp","vsMORG",62
2,"19:42","Open inbound Bears",1182,""," ","Open",43,16,"Opp","vsMORG",62
2,"19:18","Trent Edwards makes two point turnaround jump shot",1158,"Made Two","makes","Trent Edwards",43,18,"Cavs","vsMORG",63
2,"19:16","Isaac McKneely misses two point jump shot",1156,"Missed Two","misses","Isaac McKneely",43,18,"Cavs","vsMORG",63
2,"18:57","Trent Edwards defensive rebound",1137,"Def Rebound","defensive rebound","Trent Edwards",43,18,"Opp","vsMORG",64
2,"18:41","Ahmarie Simpkins turnover (bad pass) (Jacob Groves steals)",1121,"Turnover","turnover","Ahmarie Simpkins",43,18,"Cavs","vsMORG",65
2,"18:39","Andrew Rohde misses three point jump shot",1119,"Missed Three","misses","Andrew Rohde",43,18,"Cavs","vsMORG",65
2,"18:39","Bears defensive rebound",1119,"Def Rebound","defensive rebound","Bears",43,18,"Opp","vsMORG",66
2,"18:23","Bears lineup change (Kamron Hobbs, Rob Lawson, Christian Oliver, Trent Edwards, Allen Udemadu)",1103,"Opp Sub"," ","Bears",43,18,"Opp","vsMORG",66
2,"18:02","Christian Oliver makes three point jump shot (Rob Lawson assists)",1082,"Made Three","makes","Christian Oliver",43,21,"Cavs","vsMORG",67
2,"18:00","Ryan Dunn misses two point layup",1080,"Missed Two","misses","Ryan Dunn",43,21,"Cavs","vsMORG",67
2,"17:48","Allen Udemadu defensive rebound",1068,"Def Rebound","defensive rebound","Allen Udemadu",43,21,"Opp","vsMORG",68
2,"17:22","Kamron Hobbs makes three point jump shot (Rob Lawson assists)",1042,"Made Three","makes","Kamron Hobbs",43,24,"Cavs","vsMORG",69
2,"17:00","Reece Beekman makes two point turnaround jump shot",1020,"Made Two","makes","Reece Beekman",45,24,"Opp","vsMORG",70
2,"16:49","Rob Lawson turnover (bad pass) (Andrew Rohde steals)",1009,"Turnover","turnover","Rob Lawson",45,24,"Cavs","vsMORG",71
2,"16:49","Rob Lawson shooting foul (Jacob Groves draws the foul)",1009,"Foul","shooting foul","Rob Lawson",45,24,"Cavs","vsMORG",71
2,"16:49","Jacob Groves misses regular free throw 1 of 2",1009,"Missed FT","misses","Jacob Groves",45,24,"Cavs","vsMORG",71
2,"16:25","Jacob Groves makes regular free throw 2 of 2",985,"Made FT","makes","Jacob Groves",46,24,"Opp","vsMORG",72
2,"16:09","Rob Lawson turnover (bad pass)",969,"Turnover","turnover","Rob Lawson",46,24,"Cavs","vsMORG",73
2,"15:53","Isaac McKneely makes three point jump shot (Reece Beekman assists)",953,"Made Three","makes","Isaac McKneely",49,24,"Opp","vsMORG",74
2,"15:34","Kamron Hobbs makes two point jump shot (Rob Lawson assists)",934,"Made Two","makes","Kamron Hobbs",49,26,"Cavs","vsMORG",75
2,"15:31","Andrew Rohde misses three point jump shot",931,"Missed Three","misses","Andrew Rohde",49,26,"Cavs","vsMORG",75
2,"15:15","Rob Lawson defensive rebound",915,"Def Rebound","defensive rebound","Rob Lawson",49,26,"Opp","vsMORG",76
2,"15:15","Allen Udemadu turnover (bad pass)",915,"Turnover","turnover","Allen Udemadu",49,26,"Cavs","vsMORG",77
2,"15:04","TV timeout",904,""," ","TV",49,26,"Cavs","vsMORG",77
2,"15:04","Reece Beekman makes two point layup (Andrew Rohde assists)",904,"Made Two","makes","Reece Beekman",51,26,"Cavs","vsMORG",77
2,"15:04","Allen Udemadu shooting foul (Reece Beekman draws the foul)",904,"Foul","shooting foul","Allen Udemadu",51,26,"Cavs","vsMORG",77
2,"15:04","Reece Beekman misses regular free throw 1 of 1",904,"Missed FT","misses","Reece Beekman",51,26,"Cavs","vsMORG",77
2,"14:46","Allen Udemadu defensive rebound",886,"Def Rebound","defensive rebound","Allen Udemadu",51,26,"Opp","vsMORG",78
2,"14:31","Allen Udemadu turnover (lost ball) (Isaac McKneely steals)",871,"Turnover","turnover","Allen Udemadu",51,26,"Cavs","vsMORG",79
2,"14:29","Isaac McKneely misses three point jump shot",869,"Missed Three","misses","Isaac McKneely",51,26,"Cavs","vsMORG",79
2,"14:21","Christian Oliver defensive rebound",861,"Def Rebound","defensive rebound","Christian Oliver",51,26,"Opp","vsMORG",80
2,"14:21","Trent Edwards misses three point jump shot",861,"Missed Three","misses","Trent Edwards",51,26,"Opp","vsMORG",80
2,"14:07","Reece Beekman defensive rebound",847,"Def Rebound","defensive rebound","Reece Beekman",51,26,"Cavs","vsMORG",81
2,"13:53","Ryan Dunn turnover (lost ball) (Kamron Hobbs steals)",833,"Turnover","turnover","Ryan Dunn",51,26,"Opp","vsMORG",82
2,"13:27","Rob Lawson makes three point jump shot",807,"Made Three","makes","Rob Lawson",51,29,"Cavs","vsMORG",83
2,"13:25","Reece Beekman misses two point layup",805,"Missed Two","misses","Reece Beekman",51,29,"Cavs","vsMORG",83
2,"13:21","Allen Udemadu defensive rebound",801,"Def Rebound","defensive rebound","Allen Udemadu",51,29,"Opp","vsMORG",84
2,"13:21","Ryan Dunn shooting foul (Kamron Hobbs draws the foul)",801,"Foul","shooting foul","Ryan Dunn",51,29,"Opp","vsMORG",84
2,"13:21","Kamron Hobbs makes regular free throw 1 of 2",801,"Made FT","makes","Kamron Hobbs",51,30,"Opp","vsMORG",84
2,"13:21","Cavaliers lineup change (Blake Buchanan, Andrew Rohde, Isaac McKneely, Taine Murray, Leon Bond III)",801,"Cav Sub"," ","Cavaliers",51,30,"Opp","vsMORG",84
2,"13:21","Bears lineup change (Kamron Hobbs, Rob Lawson, Trent Edwards, Christian Oliver, Ahmarie Simpkins)",801,"Opp Sub"," ","Bears",51,30,"Opp","vsMORG",84
2,"13:21","Kamron Hobbs misses regular free throw 2 of 2",801,"Missed FT","misses","Kamron Hobbs",51,30,"Opp","vsMORG",84
