"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"18:28","PJ Henry turnover (offensive foul)",1108,"Turnover","turnover","PJ Henry",27,14,"Cavs","vsTXSO",63
2,"18:15","Reece Beekman makes two point fadeaway jump shot (Andrew Rohde assists)",1095,"Made Two","makes","Reece Beekman",29,14,"Opp","vsTXSO",64
2,"18:12","Jaylen Wysinger turnover (bad pass) (Ryan Dunn steals)",1092,"Turnover","turnover","Jaylen Wysinger",29,14,"Cavs","vsTXSO",65
2,"18:12","Kehlin Farooq shooting foul (Ryan Dunn draws the foul)",1092,"Foul","shooting foul","Kehlin Farooq",29,14,"Cavs","vsTXSO",65
2,"18:12","Ryan Dunn makes regular free throw 1 of 2",1092,"Made FT","makes","Ryan Dunn",30,14,"Cavs","vsTXSO",65
2,"17:52","Ryan Dunn makes regular free throw 2 of 2",1072,"Made FT","makes","Ryan Dunn",31,14,"Opp","vsTXSO",66
2,"17:40","PJ Henry makes two point pullup jump shot",1060,"Made Two","makes","PJ Henry",31,16,"Cavs","vsTXSO",67
2,"17:36","Andrew Rohde turnover (lost ball) (Deon Stroud steals)",1056,"Turnover","turnover","Andrew Rohde",31,16,"Opp","vsTXSO",68
2,"17:36","Reece Beekman shooting foul (Deon Stroud draws the foul)",1056,"Foul","shooting foul","Reece Beekman",31,16,"Opp","vsTXSO",68
2,"17:36","Deon Stroud makes regular free throw 1 of 2",1056,"Made FT","makes","Deon Stroud",31,17,"Opp","vsTXSO",68
2,"17:26","Deon Stroud makes regular free throw 2 of 2",1046,"Made FT","makes","Deon Stroud",31,18,"Cavs","vsTXSO",69
2,"17:21","Andrew Rohde turnover (lost ball) (Deon Stroud steals)",1041,"Turnover","turnover","Andrew Rohde",31,18,"Opp","vsTXSO",70
2,"17:02","Deon Stroud makes two point driving dunk",1022,"Made Two","makes","Deon Stroud",31,20,"Cavs","vsTXSO",71
2,"16:48","Dante Harris makes three point jump shot (Reece Beekman assists)",1008,"Made Three","makes","Dante Harris",34,20,"Opp","vsTXSO",72
2,"16:27","PJ Henry makes three point jump shot (Jaylen Wysinger assists)",987,"Made Three","makes","PJ Henry",34,23,"Cavs","vsTXSO",73
2,"16:27","Kehlin Farooq shooting foul (Blake Buchanan draws the foul)",987,"Foul","shooting foul","Kehlin Farooq",34,23,"Cavs","vsTXSO",73
2,"16:27","Blake Buchanan makes regular free throw 1 of 2",987,"Made FT","makes","Blake Buchanan",35,23,"Cavs","vsTXSO",73
2,"16:27","Blake Buchanan misses regular free throw 2 of 2",987,"Missed FT","misses","Blake Buchanan",35,23,"Cavs","vsTXSO",73
2,"16:27","Cavaliers lineup change (Reece Beekman,Dante Harris,YOUNG JR.,JAHMAR,Ryan Dunn,STROUD,DEON,WYSINGER,JAYLEN,Blake Buchanan,HENRY,PJ,Taine Murray,CRAIG,CHRIS)",987,"Cav Sub"," ","Cavaliers",35,23,"Cavs","vsTXSO",73
2,"16:17","Chris Craig defensive rebound",977,"Def Rebound","defensive rebound","Chris Craig",35,23,"Opp","vsTXSO",74
2,"16:15","Jaylen Wysinger misses three point jump shot",975,"Missed Three","misses","Jaylen Wysinger",35,23,"Opp","vsTXSO",74
2,"16:00","Taine Murray defensive rebound",960,"Def Rebound","defensive rebound","Taine Murray",35,23,"Cavs","vsTXSO",75
2,"15:58","Dante Harris misses two point layup",958,"Missed Two","misses","Dante Harris",35,23,"Cavs","vsTXSO",75
2,"15:57","Ryan Dunn offensive rebound",957,"Off Rebound","offensive rebound","Ryan Dunn",35,23,"Cavs","vsTXSO",75
2,"15:57","Blake Buchanan makes two point dunk (Ryan Dunn assists)",957,"Made Two","makes","Blake Buchanan",37,23,"Cavs","vsTXSO",75
2,"15:57","Jahmar Young Jr. shooting foul (Blake Buchanan draws the foul)",957,"Foul","shooting foul","Jahmar Young Jr.",37,23,"Cavs","vsTXSO",75
2,"15:57","TV timeout",957,""," ","TV",37,23,"Cavs","vsTXSO",75
2,"15:35","Blake Buchanan makes regular free throw 1 of 1",935,"Made FT","makes","Blake Buchanan",38,23,"Opp","vsTXSO",76
2,"15:33","Chris Craig misses two point layup",933,"Missed Two","misses","Chris Craig",38,23,"Opp","vsTXSO",76
2,"15:25","Tigers offensive rebound",925,"Off Rebound","offensive rebound","Tigers",38,23,"Opp","vsTXSO",76
2,"15:06","Jaylen Wysinger turnover (bad pass) (Blake Buchanan steals)",906,"Turnover","turnover","Jaylen Wysinger",38,23,"Cavs","vsTXSO",77
2,"14:43","Taine Murray turnover (lost ball) (PJ Henry steals)",883,"Turnover","turnover","Taine Murray",38,23,"Opp","vsTXSO",78
