"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"16:57","Jacob Groves defensive rebound",1017,"Def Rebound","defensive rebound","Jacob Groves",1,5,"Cavs","vsSYR",10
1,"16:32","Reece Beekman makes two point jump shot (Andrew Rohde assists)",992,"Made Two","makes","Reece Beekman",3,5,"Opp","vsSYR",11
1,"16:30","Justin Taylor misses three point jump shot",990,"Missed Three","misses","Justin Taylor",3,5,"Opp","vsSYR",11
1,"16:16","Jacob Groves defensive rebound",976,"Def Rebound","defensive rebound","Jacob Groves",3,5,"Cavs","vsSYR",12
1,"16:14","Jacob Groves misses three point jump shot",974,"Missed Three","misses","Jacob Groves",3,5,"Cavs","vsSYR",12
1,"15:53","Judah Mintz defensive rebound",953,"Def Rebound","defensive rebound","Judah Mintz",3,5,"Opp","vsSYR",13
1,"15:53","Jump ball. Naheem McLeod vs. Ryan Dunn (Cavaliers gains possession)",953,"Jump Ball"," ","Jump",3,5,"Cavs","vsSYR",14
1,"15:53","Naheem McLeod turnover (lost ball) (Ryan Dunn steals)",953,"Turnover","turnover","Naheem McLeod",3,5,"Opp","vsSYR",15
1,"15:38","TV timeout",938,""," ","TV",3,5,"Opp","vsSYR",15
1,"15:17","Isaac McKneely makes two point layup",917,"Made Two","makes","Isaac McKneely",5,5,"Cavs","vsSYR",16
1,"15:15","Judah Mintz misses two point jump shot",915,"Missed Two","misses","Judah Mintz",5,5,"Cavs","vsSYR",16
1,"15:04","Judah Mintz offensive rebound",904,"Off Rebound","offensive rebound","Judah Mintz",5,5,"Cavs","vsSYR",16
1,"15:02","Judah Mintz misses two point layup",902,"Missed Two","misses","Judah Mintz",5,5,"Cavs","vsSYR",16
1,"14:57","Isaac McKneely defensive rebound",897,"Def Rebound","defensive rebound","Isaac McKneely",5,5,"Opp","vsSYR",17
1,"14:37","Reece Beekman makes two point layup",877,"Made Two","makes","Reece Beekman",7,5,"Cavs","vsSYR",18
1,"14:35","Chris Bell misses three point jump shot",875,"Missed Three","misses","Chris Bell",7,5,"Cavs","vsSYR",18
1,"14:24","Isaac McKneely defensive rebound",864,"Def Rebound","defensive rebound","Isaac McKneely",7,5,"Opp","vsSYR",19
1,"14:22","Andrew Rohde misses two point jump shot",862,"Missed Two","misses","Andrew Rohde",7,5,"Opp","vsSYR",19
1,"13:55","Justin Taylor defensive rebound",835,"Def Rebound","defensive rebound","Justin Taylor",7,5,"Cavs","vsSYR",20
1,"13:33","J.J. Starling makes three point jump shot (Chris Bell assists)",813,"Made Three","makes","J.J. Starling",7,8,"Opp","vsSYR",21
1,"13:10","Isaac McKneely makes three point jump shot (Ryan Dunn assists)",790,"Made Three","makes","Isaac McKneely",10,8,"Cavs","vsSYR",22
1,"13:10","Justin Taylor turnover (traveling)",790,"Turnover","turnover","Justin Taylor",10,8,"Opp","vsSYR",23
1,"13:10","Orange lineup change (J.J. Starling, Judah Mintz, Chris Bell, Justin Taylor, Maliq Brown)",790,"Opp Sub"," ","Orange",10,8,"Opp","vsSYR",23
1,"12:40","Cavaliers lineup change (Reece Beekman, Blake Buchanan, Isaac McKneely, Ryan Dunn, Elijah Gertrude)",760,"Cav Sub"," ","Cavaliers",10,8,"Opp","vsSYR",23
1,"12:38","Isaac McKneely misses three point jump shot",758,"Missed Three","misses","Isaac McKneely",10,8,"Opp","vsSYR",23
1,"12:38","Cavaliers offensive rebound",758,"Off Rebound","offensive rebound","Cavaliers",10,8,"Opp","vsSYR",23
1,"12:13","Cavaliers turnover (shot clock violation)",733,"Turnover","turnover","Cavaliers",10,8,"Cavs","vsSYR",24
1,"11:52","Justin Taylor makes three point jump shot (J.J. Starling assists)",712,"Made Three","makes","Justin Taylor",10,11,"Opp","vsSYR",25
1,"11:52","Maliq Brown shooting foul (Elijah Gertrude draws the foul)",712,"Foul","shooting foul","Maliq Brown",10,11,"Opp","vsSYR",25
1,"11:52","TV timeout",712,""," ","TV",10,11,"Opp","vsSYR",25
1,"11:52","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Isaac McKneely, Elijah Gertrude, Leon Bond III)",712,"Cav Sub"," ","Cavaliers",10,11,"Opp","vsSYR",25
1,"11:52","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Andrew Rohde, Elijah Gertrude, Leon Bond III)",712,"Cav Sub"," ","Cavaliers",10,11,"Opp","vsSYR",25
1,"11:52","Elijah Gertrude makes regular free throw 1 of 2",712,"Made FT","makes","Elijah Gertrude",11,11,"Opp","vsSYR",25
1,"11:26","Elijah Gertrude makes regular free throw 2 of 2",686,"Made FT","makes","Elijah Gertrude",12,11,"Cavs","vsSYR",26
1,"11:25","J.J. Starling misses two point layup",685,"Missed Two","misses","J.J. Starling",12,11,"Cavs","vsSYR",26
1,"11:25","Maliq Brown offensive rebound",685,"Off Rebound","offensive rebound","Maliq Brown",12,11,"Cavs","vsSYR",26
1,"11:25","Leon Bond III shooting foul (Maliq Brown draws the foul)",685,"Foul","shooting foul","Leon Bond III",12,11,"Cavs","vsSYR",26
1,"11:25","Maliq Brown makes regular free throw 1 of 2",685,"Made FT","makes","Maliq Brown",12,12,"Cavs","vsSYR",26
1,"11:25","Orange lineup change (Maliq Brown, Benny Williams, Judah Mintz, Chris Bell, Quadir Copeland)",685,"Opp Sub"," ","Orange",12,12,"Cavs","vsSYR",26
1,"11:01","Maliq Brown makes regular free throw 2 of 2",661,"Made FT","makes","Maliq Brown",12,13,"Opp","vsSYR",27
1,"10:47","Leon Bond III turnover (lost ball) (Benny Williams steals)",647,"Turnover","turnover","Leon Bond III",12,13,"Cavs","vsSYR",28
1,"10:45","Chris Bell misses two point jump shot",645,"Missed Two","misses","Chris Bell",12,13,"Cavs","vsSYR",28
1,"10:37","Leon Bond III defensive rebound",637,"Def Rebound","defensive rebound","Leon Bond III",12,13,"Opp","vsSYR",29
1,"10:15","Elijah Gertrude makes two point dunk (Reece Beekman assists)",615,"Made Two","makes","Elijah Gertrude",14,13,"Cavs","vsSYR",30
1,"10:13","Benny Williams misses two point jump shot",613,"Missed Two","misses","Benny Williams",14,13,"Cavs","vsSYR",30
1,"9:55","Reece Beekman defensive rebound",595,"Def Rebound","defensive rebound","Reece Beekman",14,13,"Opp","vsSYR",31
1,"9:55","Andrew Rohde turnover (out of bounds)",595,"Turnover","turnover","Andrew Rohde",14,13,"Cavs","vsSYR",32
1,"9:55","Cavaliers lineup change (Isaac McKneely, Jacob Groves, Andrew Rohde, Elijah Gertrude, Leon Bond III)",595,"Cav Sub"," ","Cavaliers",14,13,"Cavs","vsSYR",32
1,"9:32","Orange lineup change (Maliq Brown, J.J. Starling, Justin Taylor, Benny Williams, Quadir Copeland)",572,"Opp Sub"," ","Orange",14,13,"Cavs","vsSYR",32
1,"9:05","Benny Williams makes two point jump shot",545,"Made Two","makes","Benny Williams",14,15,"Opp","vsSYR",33
1,"9:03","Leon Bond III misses two point jump shot",543,"Missed Two","misses","Leon Bond III",14,15,"Opp","vsSYR",33
1,"8:40","Justin Taylor defensive rebound",520,"Def Rebound","defensive rebound","Justin Taylor",14,15,"Cavs","vsSYR",34
1,"8:38","J.J. Starling misses three point jump shot",518,"Missed Three","misses","J.J. Starling",14,15,"Cavs","vsSYR",34
1,"8:37","Isaac McKneely defensive rebound",517,"Def Rebound","defensive rebound","Isaac McKneely",14,15,"Opp","vsSYR",35
1,"8:37","Quadir Copeland personal foul (Isaac McKneely draws the foul)",517,"Foul","personal foul","Quadir Copeland",14,15,"Opp","vsSYR",35
1,"8:24","Cavaliers lineup change (Andrew Rohde, Isaac McKneely, Elijah Gertrude, Jacob Groves, Ryan Dunn)",504,"Cav Sub"," ","Cavaliers",14,15,"Opp","vsSYR",35
1,"7:58","Isaac McKneely makes three point jump shot (Andrew Rohde assists)",478,"Made Three","makes","Isaac McKneely",17,15,"Cavs","vsSYR",36
1,"7:43","Justin Taylor turnover (bad pass) (Elijah Gertrude steals)",463,"Turnover","turnover","Justin Taylor",17,15,"Opp","vsSYR",37
1,"7:41","Elijah Gertrude misses two point layup",461,"Missed Two","misses","Elijah Gertrude",17,15,"Opp","vsSYR",37
1,"7:35","Justin Taylor defensive rebound",455,"Def Rebound","defensive rebound","Justin Taylor",17,15,"Cavs","vsSYR",38
1,"7:21","Maliq Brown turnover (bad pass) (Ryan Dunn steals)",441,"Turnover","turnover","Maliq Brown",17,15,"Opp","vsSYR",39
1,"7:19","Isaac McKneely misses two point jump shot",439,"Missed Two","misses","Isaac McKneely",17,15,"Opp","vsSYR",39
1,"7:02","Quadir Copeland defensive rebound",422,"Def Rebound","defensive rebound","Quadir Copeland",17,15,"Cavs","vsSYR",40
1,"6:30","Maliq Brown makes two point layup (Justin Taylor assists)",390,"Made Two","makes","Maliq Brown",17,17,"Opp","vsSYR",41
1,"6:30","Maliq Brown shooting foul (Jacob Groves draws the foul)",390,"Foul","shooting foul","Maliq Brown",17,17,"Opp","vsSYR",41
1,"6:30","TV timeout",390,""," ","TV",17,17,"Opp","vsSYR",41
1,"6:30","Cavaliers lineup change (Andrew Rohde, Isaac McKneely, Reece Beekman, Ryan Dunn, Jacob Groves)",390,"Cav Sub"," ","Cavaliers",17,17,"Opp","vsSYR",41
1,"6:30","Orange lineup change (Maliq Brown, Judah Mintz, Justin Taylor, Benny Williams, Quadir Copeland)",390,"Opp Sub"," ","Orange",17,17,"Opp","vsSYR",41
1,"6:30","Jacob Groves makes regular free throw 1 of 2",390,"Made FT","makes","Jacob Groves",18,17,"Opp","vsSYR",41
1,"6:04","Jacob Groves makes regular free throw 2 of 2",364,"Made FT","makes","Jacob Groves",19,17,"Cavs","vsSYR",42
1,"6:02","Reece Beekman blocks Judah Mintz's three point jump shot",362,"Block","block","Reece Beekman",19,17,"Cavs","vsSYR",42
1,"6:02","Quadir Copeland offensive rebound",362,"Off Rebound","offensive rebound","Quadir Copeland",19,17,"Cavs","vsSYR",42
1,"6:02","Ryan Dunn shooting foul (Quadir Copeland draws the foul)",362,"Foul","shooting foul","Ryan Dunn",19,17,"Cavs","vsSYR",42
1,"6:02","Quadir Copeland misses regular free throw 1 of 2",362,"Missed FT","misses","Quadir Copeland",19,17,"Cavs","vsSYR",42
1,"5:36","Quadir Copeland makes regular free throw 2 of 2",336,"Made FT","makes","Quadir Copeland",19,18,"Opp","vsSYR",43
1,"5:17","Jacob Groves turnover (lost ball) (Benny Williams steals)",317,"Turnover","turnover","Jacob Groves",19,18,"Cavs","vsSYR",44
1,"5:15","Justin Taylor misses three point jump shot",315,"Missed Three","misses","Justin Taylor",19,18,"Cavs","vsSYR",44
1,"5:03","Ryan Dunn defensive rebound",303,"Def Rebound","defensive rebound","Ryan Dunn",19,18,"Opp","vsSYR",45
1,"4:46","Isaac McKneely makes three point jump shot (Jacob Groves assists)",286,"Made Three","makes","Isaac McKneely",22,18,"Cavs","vsSYR",46
1,"4:40","Quadir Copeland turnover (bad pass) (Andrew Rohde steals)",280,"Turnover","turnover","Quadir Copeland",22,18,"Opp","vsSYR",47
1,"4:40","Andrew Rohde makes two point layup",280,"Made Two","makes","Andrew Rohde",24,18,"Cavs","vsSYR",48
1,"4:40","Orange 30 second timeout",280,"Timeout","second timeout","Orange 30",24,18,"Cavs","vsSYR",48
1,"4:28","Orange lineup change (Maliq Brown, Judah Mintz, Justin Taylor, Benny Williams, Chris Bell)",268,"Opp Sub"," ","Orange",24,18,"Cavs","vsSYR",48
1,"4:26","Ryan Dunn blocks Benny Williams's two point layup",266,"Block","block","Ryan Dunn",24,18,"Cavs","vsSYR",48
1,"4:20","Andrew Rohde defensive rebound",260,"Def Rebound","defensive rebound","Andrew Rohde",24,18,"Opp","vsSYR",49
1,"4:20","Judah Mintz shooting foul (Reece Beekman draws the foul)",260,"Foul","shooting foul","Judah Mintz",24,18,"Opp","vsSYR",49
1,"4:20","Reece Beekman makes regular free throw 1 of 2",260,"Made FT","makes","Reece Beekman",25,18,"Opp","vsSYR",49
1,"4:20","Reece Beekman makes regular free throw 2 of 2",260,"Made FT","makes","Reece Beekman",26,18,"Cavs","vsSYR",50
1,"4:03","Orange lineup change (Maliq Brown, Judah Mintz, Chris Bell, J.J. Starling, Benny Williams)",243,"Opp Sub"," ","Orange",26,18,"Cavs","vsSYR",50
1,"4:03","Jacob Groves shooting foul (Judah Mintz draws the foul)",243,"Foul","shooting foul","Jacob Groves",26,18,"Cavs","vsSYR",50
1,"4:03","Judah Mintz makes regular free throw 1 of 2",243,"Made FT","makes","Judah Mintz",26,19,"Cavs","vsSYR",50
1,"4:03","Orange lineup change (Maliq Brown, J.J. Starling, Judah Mintz, Justin Taylor, Benny Williams)",243,"Opp Sub"," ","Orange",26,19,"Cavs","vsSYR",50
1,"4:03","Judah Mintz misses regular free throw 2 of 2",243,"Missed FT","misses","Judah Mintz",26,19,"Cavs","vsSYR",50
1,"3:46","Isaac McKneely defensive rebound",226,"Def Rebound","defensive rebound","Isaac McKneely",26,19,"Opp","vsSYR",51
1,"3:32","Andrew Rohde makes two point jump shot",212,"Made Two","makes","Andrew Rohde",28,19,"Cavs","vsSYR",52
1,"3:06","Judah Mintz makes two point layup",186,"Made Two","makes","Judah Mintz",28,21,"Opp","vsSYR",53
1,"2:39","Reece Beekman makes two point jump shot",159,"Made Two","makes","Reece Beekman",30,21,"Cavs","vsSYR",54
1,"2:39","Ryan Dunn shooting foul (Benny Williams draws the foul)",159,"Foul","shooting foul","Ryan Dunn",30,21,"Cavs","vsSYR",54
1,"2:39","TV timeout",159,""," ","TV",30,21,"Cavs","vsSYR",54
1,"2:39","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Leon Bond III, Jacob Groves)",159,"Cav Sub"," ","Cavaliers",30,21,"Cavs","vsSYR",54
1,"2:39","Orange lineup change (Naheem McLeod, J.J. Starling, Judah Mintz, Justin Taylor, Benny Williams)",159,"Opp Sub"," ","Orange",30,21,"Cavs","vsSYR",54
1,"2:39","Benny Williams misses regular free throw 1 of 2",159,"Missed FT","misses","Benny Williams",30,21,"Cavs","vsSYR",54
1,"2:27","Benny Williams makes regular free throw 2 of 2",147,"Made FT","makes","Benny Williams",30,22,"Opp","vsSYR",55
1,"2:25","Isaac McKneely misses three point jump shot",145,"Missed Three","misses","Isaac McKneely",30,22,"Opp","vsSYR",55
1,"2:06","Orange defensive rebound",126,"Def Rebound","defensive rebound","Orange",30,22,"Cavs","vsSYR",56
1,"1:49","Naheem McLeod turnover (traveling)",109,"Turnover","turnover","Naheem McLeod",30,22,"Opp","vsSYR",57
1,"1:31","Isaac McKneely makes two point jump shot (Reece Beekman assists)",91,"Made Two","makes","Isaac McKneely",32,22,"Cavs","vsSYR",58
1,"1:31","J.J. Starling turnover (traveling)",91,"Turnover","turnover","J.J. Starling",32,22,"Opp","vsSYR",59
1,"1:18","Orange lineup change (J.J. Starling, Judah Mintz, Justin Taylor, Naheem McLeod, Chris Bell)",78,"Opp Sub"," ","Orange",32,22,"Opp","vsSYR",59
1,"0:54","Leon Bond III makes two point dunk (Isaac McKneely assists)",54,"Made Two","makes","Leon Bond III",34,22,"Cavs","vsSYR",60
1,"0:52","Chris Bell misses two point jump shot",52,"Missed Two","misses","Chris Bell",34,22,"Cavs","vsSYR",60
1,"0:31","Andrew Rohde defensive rebound",31,"Def Rebound","defensive rebound","Andrew Rohde",34,22,"Opp","vsSYR",61
1,"0:18","Isaac McKneely makes three point jump shot (Reece Beekman assists)",18,"Made Three","makes","Isaac McKneely",37,22,"Cavs","vsSYR",62
1,"0:18","Orange 30 second timeout",18,"Timeout","second timeout","Orange 30",37,22,"Cavs","vsSYR",62
1,"0:01","Orange lineup change (Quadir Copeland, Judah Mintz, Chris Bell, Justin Taylor, Naheem McLeod)",1,"Opp Sub"," ","Orange",37,22,"Cavs","vsSYR",62
2,"20:00","2ND HALF",1200,""," ","2ND",37,22,"Cavs","vsSYR",62
2,"20:00","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Jacob Groves, Ryan Dunn)",1200,"Cav Sub"," ","Cavaliers",37,22,"Cavs","vsSYR",62
2,"20:00","Orange lineup change (Judah Mintz, Chris Bell, Justin Taylor, Naheem McLeod, J.J. Starling)",1200,"Opp Sub"," ","Orange",37,22,"Cavs","vsSYR",62
2,"19:40","Open inbound Orange",1180,""," ","Open",37,22,"Opp","vsSYR",63
2,"19:38","Justin Taylor misses three point jump shot",1178,"Missed Three","misses","Justin Taylor",37,22,"Opp","vsSYR",63
2,"19:17","Ryan Dunn defensive rebound",1157,"Def Rebound","defensive rebound","Ryan Dunn",37,22,"Cavs","vsSYR",64
2,"18:49","Jacob Groves makes two point layup (Andrew Rohde assists)",1129,"Made Two","makes","Jacob Groves",39,22,"Opp","vsSYR",65
2,"18:24","J.J. Starling makes two point jump shot",1104,"Made Two","makes","J.J. Starling",39,24,"Cavs","vsSYR",66
2,"18:07","Reece Beekman makes two point layup",1087,"Made Two","makes","Reece Beekman",41,24,"Opp","vsSYR",67
2,"18:07","Isaac McKneely shooting foul (Naheem McLeod draws the foul)",1087,"Foul","shooting foul","Isaac McKneely",41,24,"Opp","vsSYR",67
2,"18:07","Naheem McLeod makes regular free throw 1 of 2",1087,"Made FT","makes","Naheem McLeod",41,25,"Opp","vsSYR",67
2,"17:57","Naheem McLeod makes regular free throw 2 of 2",1077,"Made FT","makes","Naheem McLeod",41,26,"Cavs","vsSYR",68
2,"17:55","Ryan Dunn misses three point jump shot",1075,"Missed Three","misses","Ryan Dunn",41,26,"Cavs","vsSYR",68
2,"17:43","Chris Bell defensive rebound",1063,"Def Rebound","defensive rebound","Chris Bell",41,26,"Opp","vsSYR",69
2,"17:41","Chris Bell misses three point jump shot",1061,"Missed Three","misses","Chris Bell",41,26,"Opp","vsSYR",69
2,"17:19","Isaac McKneely defensive rebound",1039,"Def Rebound","defensive rebound","Isaac McKneely",41,26,"Cavs","vsSYR",70
2,"17:00","Andrew Rohde makes three point jump shot (Ryan Dunn assists)",1020,"Made Three","makes","Andrew Rohde",44,26,"Opp","vsSYR",71
2,"16:36","Naheem McLeod makes two point hook shot (Justin Taylor assists)",996,"Made Two","makes","Naheem McLeod",44,28,"Cavs","vsSYR",72
2,"16:34","Justin Taylor personal foul",994,"Foul","personal foul","Justin Taylor",44,28,"Cavs","vsSYR",72
2,"16:16","Ryan Dunn makes two point jump shot (Reece Beekman assists)",976,"Made Two","makes","Ryan Dunn",46,28,"Opp","vsSYR",73
2,"15:59","J.J. Starling makes two point layup",959,"Made Two","makes","J.J. Starling",46,30,"Cavs","vsSYR",74
2,"15:46","Jacob Groves makes three point jump shot (Reece Beekman assists)",946,"Made Three","makes","Jacob Groves",49,30,"Opp","vsSYR",75
2,"15:46","Orange 30 second timeout",946,"Timeout","second timeout","Orange 30",49,30,"Opp","vsSYR",75
2,"15:46","TV timeout",946,""," ","TV",49,30,"Opp","vsSYR",75
2,"15:34","Orange lineup change (J.J. Starling, Judah Mintz, Chris Bell, Quadir Copeland, Naheem McLeod)",934,"Opp Sub"," ","Orange",49,30,"Opp","vsSYR",75
2,"15:34","J.J. Starling makes two point jump shot",934,"Made Two","makes","J.J. Starling",49,32,"Opp","vsSYR",75
2,"15:34","Isaac McKneely shooting foul (J.J. Starling draws the foul)",934,"Foul","shooting foul","Isaac McKneely",49,32,"Opp","vsSYR",75
2,"15:34","TV timeout",934,""," ","TV",49,32,"Opp","vsSYR",75
2,"15:10","J.J. Starling makes regular free throw 1 of 1",910,"Made FT","makes","J.J. Starling",49,33,"Cavs","vsSYR",76
2,"14:50","Andrew Rohde makes three point jump shot (Reece Beekman assists)",890,"Made Three","makes","Andrew Rohde",52,33,"Opp","vsSYR",77
2,"14:48","Judah Mintz misses two point jump shot",888,"Missed Two","misses","Judah Mintz",52,33,"Opp","vsSYR",77
2,"14:38","Ryan Dunn defensive rebound",878,"Def Rebound","defensive rebound","Ryan Dunn",52,33,"Cavs","vsSYR",78
2,"14:36","Reece Beekman misses two point layup",876,"Missed Two","misses","Reece Beekman",52,33,"Cavs","vsSYR",78
2,"14:29","Ryan Dunn offensive rebound",869,"Off Rebound","offensive rebound","Ryan Dunn",52,33,"Cavs","vsSYR",78
2,"14:14","Isaac McKneely makes three point jump shot (Reece Beekman assists)",854,"Made Three","makes","Isaac McKneely",55,33,"Opp","vsSYR",79
2,"14:14","Judah Mintz turnover (lost ball) (Reece Beekman steals)",854,"Turnover","turnover","Judah Mintz",55,33,"Cavs","vsSYR",80
2,"13:54","Orange lineup change (J.J. Starling, Judah Mintz, Chris Bell, Maliq Brown, Quadir Copeland)",834,"Opp Sub"," ","Orange",55,33,"Cavs","vsSYR",80
2,"13:52","Andrew Rohde misses two point jump shot",832,"Missed Two","misses","Andrew Rohde",55,33,"Cavs","vsSYR",80
2,"13:40","Chris Bell defensive rebound",820,"Def Rebound","defensive rebound","Chris Bell",55,33,"Opp","vsSYR",81
2,"13:38","Judah Mintz misses three point jump shot",818,"Missed Three","misses","Judah Mintz",55,33,"Opp","vsSYR",81
2,"13:38","Cavaliers defensive rebound",818,"Def Rebound","defensive rebound","Cavaliers",55,33,"Cavs","vsSYR",82
2,"13:29","Cavaliers lineup change (Reece Beekman, Blake Buchanan, Isaac McKneely, Ryan Dunn, Elijah Gertrude)",809,"Cav Sub"," ","Cavaliers",55,33,"Cavs","vsSYR",82
2,"13:27","Reece Beekman misses two point layup",807,"Missed Two","misses","Reece Beekman",55,33,"Cavs","vsSYR",82
2,"13:22","Maliq Brown defensive rebound",802,"Def Rebound","defensive rebound","Maliq Brown",55,33,"Opp","vsSYR",83
2,"13:20","Ryan Dunn blocks J.J. Starling's two point layup",800,"Block","block","Ryan Dunn",55,33,"Opp","vsSYR",83
2,"13:20","Orange offensive rebound",800,"Off Rebound","offensive rebound","Orange",55,33,"Opp","vsSYR",83
2,"13:20","Cavaliers lineup change (Blake Buchanan, Andrew Rohde, Isaac McKneely, Elijah Gertrude, Ryan Dunn)",800,"Cav Sub"," ","Cavaliers",55,33,"Opp","vsSYR",83
2,"13:19","Orange lineup change (Maliq Brown, J.J. Starling, Kyle Cuffe Jr., Chris Bell, Quadir Copeland)",799,"Opp Sub"," ","Orange",55,33,"Opp","vsSYR",83
2,"13:01","Kyle Cuffe Jr. turnover (out of bounds)",781,"Turnover","turnover","Kyle Cuffe Jr.",55,33,"Cavs","vsSYR",84
2,"12:39","Isaac McKneely makes three point jump shot",759,"Made Three","makes","Isaac McKneely",58,33,"Opp","vsSYR",85
2,"12:39","Chris Bell turnover (traveling)",759,"Turnover","turnover","Chris Bell",58,33,"Cavs","vsSYR",86
2,"12:23","Orange lineup change (Kyle Cuffe Jr., Maliq Brown, Judah Mintz, Benny Williams, Quadir Copeland)",743,"Opp Sub"," ","Orange",58,33,"Cavs","vsSYR",86
2,"12:11","Ryan Dunn makes two point jump shot",731,"Made Two","makes","Ryan Dunn",60,33,"Opp","vsSYR",87
2,"12:11","Ryan Dunn personal foul",731,"Foul","personal foul","Ryan Dunn",60,33,"Opp","vsSYR",87
2,"12:02","Cavaliers lineup change (Blake Buchanan, Andrew Rohde, Isaac McKneely, Elijah Gertrude, Leon Bond III)",722,"Cav Sub"," ","Cavaliers",60,33,"Opp","vsSYR",87
2,"12:00","Benny Williams misses three point jump shot",720,"Missed Three","misses","Benny Williams",60,33,"Opp","vsSYR",87
2,"12:00","Quadir Copeland offensive rebound",720,"Off Rebound","offensive rebound","Quadir Copeland",60,33,"Opp","vsSYR",87
2,"11:58","Quadir Copeland turnover (Elijah Gertrude steals)",718,"Turnover","turnover","Quadir Copeland",60,33,"Cavs","vsSYR",88
2,"11:58","Maliq Brown personal foul",718,"Foul","personal foul","Maliq Brown",60,33,"Cavs","vsSYR",88
2,"11:58","TV timeout",718,""," ","TV",60,33,"Cavs","vsSYR",88
2,"11:52","Cavaliers lineup change (Blake Buchanan, Taine Murray, Isaac McKneely, Elijah Gertrude, Leon Bond III)",712,"Cav Sub"," ","Cavaliers",60,33,"Cavs","vsSYR",88
2,"11:37","Leon Bond III makes two point dunk (Isaac McKneely assists)",697,"Made Two","makes","Leon Bond III",62,33,"Opp","vsSYR",89
2,"11:37","Leon Bond III personal foul",697,"Foul","personal foul","Leon Bond III",62,33,"Opp","vsSYR",89
2,"11:26","Cavaliers lineup change (Blake Buchanan, Taine Murray, Reece Beekman, Elijah Gertrude, Leon Bond III)",686,"Cav Sub"," ","Cavaliers",62,33,"Opp","vsSYR",89
2,"10:55","Kyle Cuffe Jr. makes three point jump shot (Quadir Copeland assists)",655,"Made Three","makes","Kyle Cuffe Jr.",62,36,"Cavs","vsSYR",90
2,"10:55","Benny Williams shooting foul (Blake Buchanan draws the foul)",655,"Foul","shooting foul","Benny Williams",62,36,"Cavs","vsSYR",90
2,"10:55","Blake Buchanan makes regular free throw 1 of 2",655,"Made FT","makes","Blake Buchanan",63,36,"Cavs","vsSYR",90
2,"10:40","Blake Buchanan makes regular free throw 2 of 2",640,"Made FT","makes","Blake Buchanan",64,36,"Opp","vsSYR",91
2,"10:38","Maliq Brown misses two point layup",638,"Missed Two","misses","Maliq Brown",64,36,"Opp","vsSYR",91
2,"10:37","Quadir Copeland offensive rebound",637,"Off Rebound","offensive rebound","Quadir Copeland",64,36,"Opp","vsSYR",91
